TargetHeight,WallThickness,AveragePerimeter,x1,x2,x3,x4,x5,x6,x7,x8,Modulus,PlateauStrength,CriticalEfficiency,CriticalStress
18.999989085960856,0.585979118,247.0,176.4285714,0.524473844,0.0,0.961535381,0.611886152,0.0,3.141592654,0.078947368,1463.303147,62.00605643,0.166721605,0.35772851
18.99999886128164,0.526315789,275.0,275.0,0.137728888,0.22036622,0.853919104,0.991647992,0.0,3.141592654,0.105263158,37.55685999,6.686648322,0.194903102,0.24739641
25.99546956893114,0.738794606,99.99844661,50.51130766,0.122545822,0.952017082,-0.245676823,0.210091439,1.644155758,0.10209601,0.038085077,1355.943473,61.57948594,0.715629184,0.96005876
18.85943616152231,0.878905058,138.7862079,64.32020526,0.76374656,0.476305336,0.545513332,-0.001331598,0.218701363,0.087027773,0.003013133,247.7101903,24.47633739,0.274828059,0.361874981
18.999997532977897,0.945992432,153.0,0.0,0.568800092,0.995400161,0.422000231,0.137600185,0.0,0.0,0.0,205.1521301,26.70729638,0.294091047,1.33086208
18.999996278478893,0.504309554,287.0,0.0,0.426600069,0.995400161,0.564200254,0.706400277,0.0,0.25,0.013157895,18.82078434,3.152162292,0.374929781,0.00807062
28.244033483823678,0.777775762,95.99538519,41.34482049,0.258774547,0.799370764,-0.185177976,0.004665072,1.909316322,0.223135836,0.03498195,247.7101903,24.47633739,0.592403914,0.583263692
19.000000472813344,0.458811078,382.3765485,322.1972962,0.800214247,0.991607877,0.473105391,0.42019663,0.397274762,0.435204853,0.00511829,13.30190527,2.199123642,0.369891383,7.29e-05
18.999988019193633,0.6,153.5087719,55.82137161,0.426600069,0.853200138,-0.288999885,-0.004599839,0.0,0.25,0.026315789,43.15842399,7.915127046,0.521635015,0.036946012
15.063230043400319,0.913279344,152.4125268,113.7214256,0.241796877,0.848904669,-0.556152995,0.076094472,0.287880959,0.836454072,0.02322741,1462.811101,59.06747167,0.352743872,0.493455263
19.00001259941116,0.92780027,156.0,96.0,0.711000115,0.995400161,-0.146799862,0.422000231,0.0,0.0,0.0,839.7344964,56.95453945,0.294941985,2.087438542
14.895969427073712,0.674172907,115.4263646,0.0,0.62814329,0.62814329,-0.058431359,-0.058431359,0.0,0.0,0.0,1008.918251,40.00674676,0.344068267,4.213321744
24.99998375433731,0.999303318,75.05228755,17.64653862,0.394868356,0.719476782,0.429374518,0.540727723,1.814813803,0.91908032,0.014967127,721.994285,47.78589527,0.483280841,7.3043469
24.797312925034475,0.855022871,129.8049763,90.71658242,0.245160459,0.922401956,-0.274253895,0.172223538,1.430085361,0.224671462,0.030405009,1546.971484,53.90550471,0.551351876,1.131967052
18.99999414244456,0.665,138.5041551,27.70083102,0.853200138,0.568800092,-0.004599839,-0.146799862,0.0,0.5,0.026315789,36.37804987,6.023905236,0.486032534,0.042148194
25.893844175837298,0.803592827,100.7904726,41.17432973,0.161665602,0.929312501,-0.232825895,0.127603232,1.769036993,0.123774912,0.037703352,1433.971615,59.8637608,0.687832803,1.440378613
18.999997988476988,0.988354829,146.4421865,142.0563826,0.52045269,0.045169567,-0.11966604,-0.708573916,0.002428503,0.014249045,0.017984887,781.2189393,50.83665586,0.517384507,4.710944807
20.038056250789147,0.76619788,131.0246188,20.78334074,0.82587124,0.488161832,0.392591328,-0.128701758,0.359306855,0.243672977,0.028974063,44.65852214,9.179069239,0.484721138,0.044427067
18.999996910213945,0.497377464,291.0,0.0,0.0,0.0,-0.842946544,-0.842946544,6.283185307,0.0,0.0,16.25023124,3.215637801,0.151050301,0.036104186
19.000010681595874,0.735446853,125.2371436,124.8534046,0.761715018,0.873991915,0.728385408,-0.016774317,1.185092084,0.0,0.0,781.2189393,50.83665586,0.512432632,0.511338754
18.999992809241114,0.526315789,275.0,196.4285714,0.0,0.027545778,0.743735994,0.771281772,0.0,0.392699082,0.026315789,9.11924039,1.84382571,0.407074625,0.006947713
21.27901101256815,0.692756084,134.7614217,0.0,0.462700386,0.462700386,-0.373915895,-0.373915895,0.0,0.0,0.0,144.6848891,22.3286634,0.331668217,3.984763454
