TargetHeight,WallThickness,AveragePerimeter,x1,x2,x3,x4,x5,x6,x7,x8,Modulus,PlateauStrength,CriticalEfficiency,CriticalStress
27.96015894244429,0.842554639,91.69495632,41.16660661,0.243099021,0.976581423,-0.192002231,0.205922702,1.892720116,0.250989679,0.038113942,1410.897215,66.55001636,0.631981804,1.688043135
27.927087148341297,0.809454436,93.97697215,46.01949735,0.382418877,0.931671502,-0.212034861,0.152654517,1.802985208,0.134378712,0.036227402,1411.276387,67.33759306,0.557855236,2.53749038
19.000014347450335,0.526315789,275.0,137.5,0.137728888,0.22036622,0.991647992,0.991647992,0.0,2.35619449,0.131578947,37.55685999,6.686648322,0.180142059,0.236250847
26.833008841914644,0.953936105,178.39599,59.10854909,0.249548254,0.179564167,0.323076632,0.374517312,0.463137694,0.418585525,0.015073653,1462.811101,59.06747167,0.382126237,0.911077865
28.539015564110287,0.830278154,104.88344,91.77744351,0.431421244,0.98892177,-0.124498475,0.263884495,2.350298124,0.484660827,0.028959769,1462.811101,59.06747167,0.601003277,1.051185963
19.00000851374871,0.825467706,111.5794869,27.9624727,0.054414839,0.242689985,-0.664591059,-0.581158697,0.0,0.039054807,0.022759422,44.65861657,8.151125489,0.275741054,1.510703304
24.99999279220159,0.868366402,134.3518892,67.79293199,0.755827943,0.96515792,0.03979671,0.205256654,1.943947202,0.739333756,0.018965699,721.994285,47.78589527,0.491669913,0.778195574
27.414868452092634,0.844945556,92.35904785,40.64809128,0.269244413,0.968270736,-0.201903744,0.13286797,1.923821253,0.165895592,0.032369523,1411.276387,67.33759306,0.632496398,2.510161807
19.000002346657322,0.9208384,100.0232648,50.66993301,0.677077967,0.907340406,-0.292365664,0.193175355,4.360598744,1.119675026,0.034685311,1411.276387,67.33759306,0.363967719,2.53749038
20.308414547686848,0.573122513,147.5136362,22.11968739,0.943844359,0.546380753,0.157387999,-0.111284235,0.112533789,0.240045153,0.027572198,48.57931884,9.409081185,0.556250313,0.024541269
18.99999823913805,0.895,102.9109086,102.9109086,0.995400161,0.995400161,0.279800208,0.137600185,1.5,0.0,0.0,1402.295132,56.6537373,0.435240804,1.459365799
18.999989694299863,0.840919032,109.5292884,12.3772267,0.712978787,0.559044639,-0.182865432,-0.306968796,0.0,0.019010101,0.020450179,23.30923571,1.583210123,0.40738593,0.575851725
19.000024213143828,0.945992432,153.0,0.0,0.995400161,0.995400161,0.137600185,0.422000231,0.0,0.0,0.0,205.1521301,26.70729638,0.312161311,1.504722427
25.00000089249773,0.879645071,94.73517905,39.65398572,0.748442431,0.89149534,0.030228643,0.133096403,2.31407238,0.768093235,0.018952437,1204.648262,55.20585932,0.496387818,2.947606255
19.00000432112084,0.451773843,388.3327889,353.5258566,0.949944625,0.931740548,0.554739634,0.69563418,0.0,0.714676542,0.002187464,15.08473536,2.039309416,0.315504715,0.000617972
26.814641617213564,0.847595642,92.28481735,41.58647669,0.173699281,0.918761515,-0.201338114,0.149902157,1.850823267,0.124062094,0.036392287,1285.945295,67.62140723,0.694547815,1.73141932
19.00000076353711,0.822289558,112.0107415,0.241161807,0.685115975,0.456571752,-0.219176703,-0.420305104,0.160717541,0.0,0.0,38.47720509,6.422393668,0.327686067,0.730909933
21.72605014562209,0.661727307,239.3904414,0.0,0.889221775,0.889221775,0.09517182,0.09517182,1.877301133,0.0,0.0,1008.918251,40.00674676,0.504036046,0.165279206
20.124292968821166,0.556702069,158.5097915,28.66810956,0.919853729,0.532963482,0.148369329,-0.161020051,0.18020834,0.215667535,0.030302495,48.57931884,9.409081185,0.56747462,0.021661571
19.0000000628158,0.585979118,247.0,247.0,0.349649229,0.349649229,0.961535381,0.83041692,0.0,0.392699082,0.026315789,1463.303147,62.00605643,0.375217757,0.606782437
18.999986561939544,0.885,104.0737437,37.8449977,1.137600185,0.0,0.422000231,-0.573399931,0.75,0.0,0.0,42.42890429,8.437766895,0.427829679,0.176699776
18.999986455555284,0.66,139.553429,0.0,1.137600185,0.711000115,0.279800208,-0.004599839,0.0,0.25,0.026315789,43.15842399,7.915127046,0.495344905,0.039954841
28.570503158682044,0.929020772,95.11605742,32.62417678,0.219203179,0.963827948,-0.207590481,0.345167096,1.589462138,0.271457045,0.032527943,1411.276387,67.33759306,0.623148948,1.943272975
27.84678901606497,0.808257788,89.05067987,62.75109379,0.329559852,0.97017286,-0.199510546,0.211150368,2.464536559,0.440236476,0.035424812,1079.086219,60.74815813,0.621375929,1.315824669
18.983825814089634,0.46316203,321.4339615,0.0,0.798186472,0.798186472,0.419508743,0.419508743,2.100336292,0.0,0.0,42.24360247,8.568436133,0.276763185,0.000473888
26.003829840004062,0.90366832,97.59113256,53.4950802,0.419551336,0.944045614,-0.157135295,0.37856322,1.865614041,0.24291248,0.0352718,1410.897215,66.55001636,0.59976812,1.571446646
18.99999852056267,0.472996216,306.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,11.93345422,2.716411783,0.355613857,0.014626275
29.106748500403395,0.906572167,85.97328329,10.32709116,0.343606962,0.938970113,-0.152724137,0.192353993,2.271086355,0.297179817,0.030651458,1411.276387,67.33759306,0.65251933,2.967261025
19.000001951793703,0.530171583,273.0,0.0,0.0,0.299780508,0.986045866,0.986045866,0.0,0.0,0.0,204.59476,23.95649712,0.301717325,0.933330357
18.999995416573867,0.836629145,173.0,173.0,1.037722407,0.0,0.660368804,0.377353603,0.0,3.141592654,0.026315789,37.23233611,6.398098467,0.185273968,0.004184289
18.999991952583187,0.792213924,116.2631209,5.217799462,0.103987557,0.480558437,0.849603909,0.819713257,0.0,0.017726255,0.026267746,45.9149942,8.424555126,0.236204715,2.782559402
26.423147663303858,0.774174575,95.96455911,40.6170278,0.141185999,0.990374249,-0.224741315,0.240068044,1.64637538,0.144291954,0.034381595,1355.943473,61.57948594,0.731773163,1.315585624
18.999989595080926,0.825,111.6427432,22.32854864,1.137600185,0.0,0.279800208,-0.288999885,0.0,0.25,0.026315789,42.42890429,8.437766895,0.429879902,0.074182294
19.000000465893343,0.814577301,113.0712371,14.89735558,0.000726158,0.7329336,-0.330359915,-0.136924441,0.069856545,0.276481726,0.018602858,41.44735714,7.779872164,0.455516148,0.175161212
18.99998337440209,0.865,106.480073,100.2165393,1.137600185,0.0,0.706400277,-0.573399931,0.0,0.25,0.013157895,1402.295132,56.6537373,0.3534212,1.164443462
