TargetHeight,WallThickness,AveragePerimeter,x1,x2,x3,x4,x5,x6,x7,x8,Modulus,PlateauStrength,CriticalEfficiency,CriticalStress
19.000002689465234,0.702098908,131.1855953,121.511087,0.014266631,0.712743925,-0.475238662,-0.037445773,0.0,0.907403389,0.049551389,23.30923571,1.583210123,0.217064931,0.029340497
21.98201892548239,0.814980354,112.8380172,33.14982371,0.79320298,0.431941637,0.428947992,-0.25591962,0.464653773,0.179683084,0.027267746,44.65852214,9.179069239,0.541868209,0.086429011
26.11762630314703,0.770930531,95.2146618,42.60452223,0.134685302,0.987935687,-0.227911164,0.249441246,1.643331463,0.145688826,0.033954407,1355.943473,61.57948594,0.723891169,1.40554859
27.256544400464204,0.873626953,90.003449,42.73890964,0.290155598,0.903599643,-0.195367352,0.384715615,2.279805619,0.348765308,0.034842022,1411.276387,67.33759306,0.659671974,1.405930165
18.999987129817555,0.493302043,355.6413336,168.5126669,0.976091427,0.982723259,0.235059365,0.430089031,0.719306508,0.029152578,0.013957959,13.57776795,2.054659057,0.402029092,0.000122833
26.127326356412404,0.824323883,96.86931493,61.13159407,0.196445395,0.919608238,-0.200016045,0.138392775,1.617773603,0.208050163,0.034663773,1433.971615,59.8637608,0.66790053,1.421384124
18.99999781604232,0.474354027,369.847385,329.128542,0.996775357,0.984688293,0.24724221,0.625510324,0.583721948,0.005790605,0.018885632,13.57776795,2.054659057,0.343057836,0.000197728
28.573218864065005,0.825593973,135.4949454,0.0,0.941068546,0.941068546,0.167800486,0.167800486,2.38413047,0.0,0.0,797.2978764,42.74686216,0.51080777,1.17382354
19.000004036846505,0.475390989,369.0406438,167.1994814,0.953993937,0.953366763,0.355938438,0.186282001,0.913047544,0.031125031,0.03970965,13.57776795,2.054659057,0.309528685,9.93e-05
27.55505294623953,0.857846615,96.88426866,44.08244319,0.292538068,0.952623729,-0.178201293,0.192974932,1.995445607,0.183634839,0.033933329,1410.897215,66.55001636,0.671696375,1.741220029
18.999987992944384,0.452950749,387.3237805,113.1236043,0.903670487,0.118032893,0.153678967,-0.662700334,0.619310033,0.008568119,0.028129628,13.30190527,2.199123642,0.317323045,0.000139285
