,x1,x2,branin,currin
0,0.8127256035804749,0.4156668186187744,-40.90740604637041,-7.302529207068916
1,0.17372223734855652,0.8744581341743469,-9.541507184907044,-5.910865277539321
2,0.45120304822921753,0.18253359198570251,-8.843968501136972,-11.285187195382758
3,0.5623444318771362,0.6057107448577881,-50.2081468387005,-6.370728177742383
4,0.7313368916511536,0.10977417975664139,-19.43103691756355,-10.529014333584497
5,0.27855122089385986,0.6628332138061523,-23.028051688204595,-7.166903627625714
6,0.09649888426065445,0.34682515263557434,-66.51573560690312,-8.555590235198622
7,0.8936138153076172,0.9276857972145081,-153.0055530745916,-4.2895268789204675
8,0.9780403971672058,0.2113860845565796,-0.9175625641533962,-9.240017392058348
9,0.023790227249264717,0.5142859816551208,-80.91693502692344,-3.3827011868378065
10,0.3512588441371918,0.4484677016735077,-20.569528215367498,-8.677877037879453
11,0.6469097137451172,0.779229998588562,-116.34456868654785,-5.178615826677212
12,0.5677332282066345,0.25168484449386597,-4.210671728577804,-9.756230500812682
13,0.4262876808643341,0.9603759050369263,-119.29760618740677,-4.976459687468789
14,0.1986420750617981,0.018520981073379517,-95.41369703474008,-13.763975480384916
15,0.8073416948318481,0.691537082195282,-100.37805882055316,-5.378029097257528
16,0.7518828511238098,0.06094079464673996,-19.636492444306192,-10.579929707600582
17,0.2345677763223648,0.727242112159729,-15.996850895032908,-6.846444685258177
18,0.3904975950717926,0.294104665517807,-16.38479250016865,-10.268579118182027
19,0.6230525970458984,0.9960809350013733,-186.60060398491177,-4.355617474591642
20,0.6691480278968811,0.47624003887176514,-47.67079569256748,-7.051586697903329
21,0.34073731303215027,0.7983325123786926,-57.36731686759367,-6.054004188611923
22,0.034203238785266876,0.23915842175483704,-155.5895149195581,-5.660650430362607
23,0.9559067487716675,0.5333884954452515,-31.766197393919253,-6.216768682903727
24,0.9143900275230408,0.3278438448905945,-11.566371283761296,-8.032836948010937
25,0.08744338154792786,0.8997924327850342,-1.8148159866896254,-4.55514396694286
26,0.28750163316726685,0.09079286456108093,-50.983482158348856,-13.408618732333602
27,0.7106696367263794,0.6349398493766785,-88.25276634194353,-5.833960715809114
28,0.5044457316398621,0.14695167541503906,-2.257078007190903,-11.296215767549128
29,0.4895724058151245,0.5631679892539978,-33.194580484386336,-6.935230904930413
30,0.13549192249774933,0.38008490204811096,-38.4827781096113,-9.37591828107048
31,0.8704891204833984,0.8319153785705566,-127.21187340776213,-4.66673251384892
32,0.8464434742927551,0.16121208667755127,-12.534885048029064,-9.904839882066334
33,0.14366543292999268,0.613043487071991,-6.471832595694264,-7.26881894066231
34,0.48138847947120667,0.428078830242157,-15.201743739831873,-8.159721570264997
35,0.5284957885742188,0.8442960977554321,-104.9942175212946,-5.153790851008953
36,0.701273500919342,0.37192147970199585,-36.537620909574684,-7.936290345233292
37,0.31227776408195496,0.9160674810409546,-71.33446156914127,-5.577103355523334
38,0.06265898048877716,0.1089724600315094,-172.05111401528106,-8.862326164087817
39,0.9237927198410034,0.6809200644493103,-68.75470583176039,-5.334247841842734
40,0.9487089514732361,0.45778560638427734,-21.28696135806527,-6.795773942621707
41,0.057271022349596024,0.7520166039466858,-17.235254274217947,-4.137647288021763
42,0.3176625370979309,0.19486722350120544,-31.29749372645815,-12.196825491660386
43,0.6763545274734497,0.516960620880127,-56.58271852416194,-6.707761377251645
44,0.601207435131073,0.012733284384012222,-6.105347229067974,-11.137060180171328
45,0.3969649076461792,0.7147085666656494,-53.02965046984718,-6.293917285471473
46,0.2280956208705902,0.2795694172382355,-31.461819976223545,-11.481417875285098
