,x1,x2,branin,currin
0,0.26772546768188477,0.36175453662872314,-20.446242229978893,-10.190202808868602
1,0.8434399366378784,0.9918082356452942,-193.95495993053697,-4.108895504514741
2,0.6499274373054504,0.12749993801116943,-10.66112871201193,-10.706418147129188
3,0.20708733797073364,0.5073091387748718,-10.440794431514274,-8.642912260860674
4,0.1179303452372551,0.11881595849990845,-115.1140185059421,-12.029787716003941
5,0.5520424246788025,0.7464359998703003,-81.98589807545584,-5.562583813857229
6,0.9876811504364014,0.3840731978416443,-9.746850256266173,-7.41756558721208
7,0.4364417791366577,0.7624250650405884,-67.82334582779927,-5.858294149871204
8,0.4842659533023834,0.19614717364311218,-3.8779015258735257,-10.898434881719268
9,0.9086124300956726,0.5753540396690369,-48.770004728339494,-5.9657648155253495
10,0.5979132652282715,0.30490994453430176,-11.652027953803842,-8.989115938049206
11,0.04081449657678604,0.9353371262550354,-9.012462481092433,-2.931749743423828
12,0.1299106925725937,0.44055142998695374,-30.149073652616366,-8.5788668823793
13,0.6958595514297485,0.8192625045776367,-140.10425165963036,-4.912156236590533
14,0.7643099427223206,0.050779182463884354,-19.565793824836806,-10.549402033286267
15,0.31561043858528137,0.6777806282043457,-33.211118397500236,-6.903322089532865
16,0.3696790039539337,0.02264123409986496,-41.5495340334075,-12.74719780017782
17,0.8037301301956177,0.6434177160263062,-88.2693770832989,-5.649147828480432
18,0.7355238795280457,0.476378858089447,-55.85157423328044,-6.907764844166782
19,0.18422338366508484,0.8459340333938599,-10.233845979283476,-6.103537629086154
20,0.01602563075721264,0.2782379388809204,-162.43615582770525,-3.884271669104619
21,0.5916791558265686,0.8995102047920227,-140.2316436199594,-4.768860115777198
22,0.9021341800689697,0.23051060736179352,-6.642881505250051,-9.108020495016943
23,0.45923295617103577,0.603491485118866,-38.330022192600126,-6.7618294741219565
24,0.3821137547492981,0.4195338785648346,-19.0719396577179,-8.79943533447086
25,0.9480016827583313,0.7894635200500488,-91.5003893903411,-4.798464636728616
26,0.5126070976257324,0.09128887951374054,-3.0154205763567923,-11.583444609791693
27,0.06384648382663727,0.7114620208740234,-19.03280281809554,-4.566520847992486
28,0.23210503160953522,0.1624734103679657,-49.90835091490905,-13.142600616832006
29,0.6563905477523804,0.5348367094993591,-56.18679788999224,-6.618483942054278
30,0.8496589064598083,0.3347165882587433,-23.99261590619242,-8.038343769320827
31,0.29249900579452515,0.9563470482826233,-71.46658497991773,-5.465602792329475
32,0.3093140125274658,0.15549980103969574,-37.113541318584495,-12.751220797817032
33,0.8605533838272095,0.5261536240577698,-50.43098582131346,-6.346401171688326
34,0.6788206696510315,0.35923686623573303,-31.712151970186003,-8.124417987253477
35,0.2447085976600647,0.9786705374717712,-52.44063398701346,-5.49380637406753
36,0.08432358503341675,0.39550188183784485,-63.105653682020396,-7.527956287659128
37,0.5271636843681335,0.7666517496109009,-82.29291655884126,-5.529028721927282
38,0.9667696952819824,0.09777422994375229,-1.579434601835377,-10.146815186700275
39,0.39105522632598877,0.7206333875656128,-53.31846185339395,-6.283667822970299
40,0.43893900513648987,0.28667593002319336,-10.119534623922545,-10.034686574240208
41,0.887638509273529,0.9067270159721375,-147.41718090740642,-4.367575306256864
42,0.5730941295623779,0.20843029022216797,-2.7650801423805618,-10.254234347917794
43,0.007145268842577934,0.5787261128425598,-78.94531309159082,-2.16488640372589
44,0.16759155690670013,0.04520981386303902,-103.93600102348816,-13.494153313259233
45,0.724690318107605,0.6676948070526123,-98.12199205911152,-5.61915389693043
46,0.781482994556427,0.4674525856971741,-53.182438638720456,-6.9018211847794895
47,0.3571365177631378,0.8392055034637451,-69.97431842805418,-5.772399632641159
48,0.3321206867694855,0.4946129620075226,-21.533185460093,-8.323037576913837
49,0.7750219106674194,0.8745442628860474,-162.85722772857116,-4.5822200569380245
50,0.7184733748435974,0.010358063504099846,-19.323167653841743,-10.67979281128265
51,0.1428198516368866,0.6400455236434937,-4.792124507095746,-7.05546501461377
52,0.06147512048482895,0.23608003556728363,-127.45476587996376,-7.794090533923247
53,0.6127756237983704,0.6135774254798889,-63.06029475723375,-6.1765657733971935
54,0.9270758628845215,0.2513367235660553,-4.543097824872713,-8.848877460100073
55,0.4930247366428375,0.8795670866966248,-108.31203683130155,-5.099976360311782
56,0.41584211587905884,0.0632890909910202,-23.89067752179648,-12.34307875676272
57,0.973002016544342,0.692617654800415,-60.86158784993404,-5.245748449319118
58,0.5336401462554932,0.42205148935317993,-16.06282361873963,-7.9836647043394295
59,0.10935462266206741,0.8026010990142822,-1.2124656669549534,-5.492752151240234
60,0.19063808023929596,0.3232879638671875,-31.33489591903049,-10.800478135679784
61,0.6393986940383911,0.9521204829216003,-174.36446563176193,-4.479920757628112
62,0.8208872675895691,0.18351507186889648,-17.141178596480927,-9.736926297188315
63,0.2549993395805359,0.5606392025947571,-13.832364751871198,-8.0740159980255
64,0.2619358003139496,0.10929715633392334,-53.205983653624465,-13.501747119155327
65,0.814150869846344,0.7286102175712585,-109.60625846489125,-5.180862165231339
66,0.6324193477630615,0.4053155183792114,-29.190111754580396,-7.793171715910227
67,0.19732967019081116,0.7763379216194153,-9.119430935557567,-6.533040221724612
68,0.1004514992237091,0.3478345274925232,-63.688362838322874,-8.70398103696852
69,0.5423160791397095,0.9705730676651001,-151.15345651019717,-4.609601141640533
70,0.981921374797821,0.14531759917736053,-1.1559930103532174,-9.867703166288997
71,0.40718433260917664,0.5168360471725464,-25.558857936530217,-7.699832668971966
72,0.4863169193267822,0.45836856961250305,-18.443024981901466,-7.841267892464118
73,0.934040904045105,0.8287878632545471,-106.97068471800159,-4.639902767183416
